"Frequency / Hz","Resistor voltage","Resistor voltage"
118.46187309026836,34.314981965520957,-6.942537729963937
121.23054013376529,34.348741244774821,-7.1334195378645378
124.06391590588318,34.384208932663668,-7.3310544568573919
126.96351276599728,34.421477138165073,-7.5357968570172433
129.93087842004158,34.460643489714968,-7.7480279857501078
132.96759674662127,34.501811517870635,-7.9681585911916004
136.07528864243332,34.545091068862718,-8.1966318534663607
139.25561288744635,34.590598751783645,-8.43392666606543
142.51026703029993,34.638458422396077,-8.6805613162623896
145.84098829439864,34.688801706786478,-8.9370976213277569
149.24955450518291,34.741768568326492,-9.2041455865760646
152.73778503907141,34.797507921644687,-9.4823686622404786
156.30754179458174,34.856178297530789,-9.7724896891886797
159.96073018614879,34.917948562877683,-10.075297638997904
163.69930016117019,34.982998699896335,-10.391655272380998
167.52524724082156,35.051520648872355,-10.722507862081786
171.44061358519721,35.123719218629489,-11.06889315288643
175.44748908334597,35.199813068553041,-11.431952763314101
179.54801246878304,35.28003576541564,-11.812945272022882
183.74437246107266,35.364636917208244,-12.213261278492029
188.03880893409166,35.453883384524019,-12.634440783912753
192.43361411159802,35.548060567540887,-13.07819330668565
196.93113379074217,35.647473762916263,-13.546421230269688
201.53376859417332,35.752449579499334,-14.041246982714851
206.24397525140927,35.863337393965445,-14.565044771275764
211.06426791015548,35.980510816358688,-15.120477747073684
215.99721947827172,36.10436911973953,-15.710541660009383
221.04546299710216,36.23533856581205,-16.338616290279724
226.21169304690264,36.373873526893654,-17.008526218308326
231.49866718511609,36.520457260159588,-17.724612828994733
236.90920741826321,36.675602127454454,-18.491819848482912
242.44620170823282,36.839848965621158,-19.315795190599104
248.11260551377703,37.013765187632934,-20.20301245010587
253.9114433680347,37.197941018793109,-21.160916015887103
259.84581049292473,37.392983023673445,-22.198094464606836
265.91887445126935,37.59950372857196,-23.324487572443186
272.13387683753086,37.818105649911161,-24.551632818829475
278.4941350080644,38.049357345294823,-25.892957398546621
285.00304385181084,38.293758137620031,-27.36412103916798
291.6640776023707,38.551686833354701,-28.983412503776982
298.48079169243272,38.823327965497349,-30.77219709245362
305.45682465154317,39.108566763760777,-32.755401290281796
312.59590004822809,39.406841212111765,-34.961999951578719
319.90182847750674,39.716936490065265,-37.425434866145331
327.37850959485769,40.036704719553484,-40.183832361042761
335.02993419772298,40.362693419516106,-43.279790893699392
342.86018635565864,40.689673842173725,-46.759368736892988
350.8734455902715,41.01008334342221,-50.669722990934872
359.0739891061055,41.313445799177188,-55.054683630083538
367.46619407366882,41.585922322429163,-59.94753094704943
376.05453996581718,41.81026807772966,-65.360660468841232
384.84361094874328,41.966582237521308,-71.273034781693227
393.8380983288489,42.034214123811594,-77.618469922739877
403.04280305680504,41.9948616903418,-84.280109599180136
412.4626382901352,41.836232139259977,-91.096798793889533
422.10263201569029,41.554967576901277,-97.883293981588935
431.96792973341735,41.15750822461451,-104.45916750318912
442.06379720285298,40.658461292442531,-110.67591185099181
452.39562325380535,40.077276974350539,-116.43290446520562
462.96892266272675,39.434652295104335,-121.67947599384009
473.78933909631439,38.749783730616556,-126.40672487788021
484.86264812390783,38.038859411461701,-130.63504868640257
496.19476030029028,37.314609014021435,-134.40209314500279
507.79172432054037,36.586515349487435,-137.75339607567875
519.65973024861967,35.861329128203209,-140.73612942751009
531.8051128214197,35.143653005198502,-143.39542050868698
544.23435483002663,34.436475520349752,-145.77249510979291
556.9540905800136,33.74161065278247,-147.9039726332451
569.97110943260759,33.06003851902905,-149.82182431817154
583.29235942862056,32.392159731156973,-151.55367482639889
596.92495099707401,31.737980689470394,-153.12325370775042
610.87616075050391,31.097246298410074,-154.55088736839906
625.15343536897115,30.469533839538357,-155.85397432283077
639.76439557484298,29.85431868280989,-157.04741715302981
654.71684020047428,29.251019825969525,-158.14400172195403
670.01875035095907,28.65903110096577,-159.15472320864646
685.67829366417379,28.077742254057164,-160.08906287832363
701.7038286703829,27.50655290416659,-160.95522125059503
718.10390925373565,26.944881514306957,-161.76031370225522
734.88728921803875,26.392170888291048,-162.51053423395331
752.06292695924071,25.847891261942838,-163.21129252827993
769.63999024711586,25.311541743842753,-163.86732873632911
787.62786111870628,24.782650638115445,-164.48280975441267
806.03614088613449,24.260775024203724,-165.06141013954664
824.87465526145809,23.745499856963082,-165.6063802783959
844.15345960129844,23.236436771302916,-166.12060397076593
863.8828442740454,22.733222719501057,-166.60664720933994
884.07334015250626,22.235518529524498,-167.06679962313709
904.73572423492931,21.743007444475047,-167.50310979351332
925.88102539739543,21.255393683299509,-167.91741543936672
947.52053028065473,20.772401048788677,-168.31136929452219
969.66578931455206,20.293771598960756,-168.68646135813145
992.32862288325452,19.819264390983321,-169.04403808259505
1015.5211276345681,19.348654301977703,-169.38531896818165
1039.2556829367131,18.881730927763886,-169.71141095529572
1063.5449574860113,18.418297558403186,-170.02332094103463
1088.4019160690066,17.958170227964278,-170.32196669368085
1113.8398264826194,17.501176835054839,-170.60818639502216
1139.8722666160525,17.047156330157712,-170.88274700416406
1166.513131698196,16.595957965576421,-171.14635160642939
1193.7766417144369,16.147440603741941,-171.39964588592576
1221.6773489967918,15.701472079703439,-171.64322383947913
1250.2301459914561,15.257928613775359,-171.87763283217413
1279.4502732078734,14.816694270514919,-172.10337808009163
1309.3533273536109,14.377660460429651,-172.32092663351574
1339.9552696593385,13.940725481057925,-172.53071092349299
1371.2724343984009,13.505794094307022,-172.73313192584962
1403.3215376054848,13.072777137175049,-172.92856198932614
1436.1196859990787,12.641591163210892,-173.11734736817053
1469.684386112446,12.212158112288664,-173.29981049413752
1504.0335536380253,11.784405006476632,-173.4762520182498
1539.1855229902053,11.358263669974882,-173.6469526487443
1575.1590570916228,10.933670471273004,-173.8121748082354
1611.9733573881572,10.510566085845108,-173.97216413024714
1649.6480740980207,10.08889527785044,-174.12715081274376
1688.2033167003628,9.6686066994483113,-174.27735084414391
1727.6596646690364,9.2496527064621628,-174.42296711542744
1768.0381784572087,8.8319891892477376,-174.56419043032403
1809.3604107387166,8.4155754177243587,-174.70120042416701
1851.648417912156,8.0003738996292544,-174.83416640076666
1894.9247718738216,7.5863502511436121,-174.96324809558971
1939.212572065831,7.1734730791217274,-175.08859637259781
1984.5354578058032,6.7617138742313001,-175.21035386127429
2030.9176209047369,6.3510469143808308,-175.32865553965857
2078.3838185797572,5.9414491778769349,-175.44362926856934
2126.9593866686919,5.5329002658109587,-175.55539628164519
2176.6702531534593,5.1253823332307658,-175.66407163534393
2227.5429519995587,4.7188800287047874,-175.7697646226039
2279.6046373189797,4.3133804419318276,-175.87257915349468
2332.8830978641581,3.9088730590958365,-175.9726141058365
2387.406771860647,3.5053497257064068,-176.06996364848089
2443.2047621864895,3.1028046167050771,-176.16471753965982
2500.306851906324,2.7012342136565577,-176.25696140258935
2558.7435201685889,2.300637288879158,-176.34677698028935
2618.5459584742325,1.9010148964039055,-176.43424237140093
2679.7460873256923,1.502370369687132,-176.51943224860577
2742.3765732649495,1.1047093260331686,-176.60241806110631
2806.4708463098386,0.70803967771808907,-176.68326822248738
2872.063117797828,0.31237164983871568,-176.76204828515674
2939.1883986468874,-0.082282195056049681,-176.8388211024554
3007.882518043099,-0.47590692546017066,-176.91364697942964
3078.1821425650801,-0.8684852024047911,-176.98658381316392
3150.1247957553278,-1.2599972337886067,-177.05768722349913
3223.7488781490301,-1.6504207213438049,-177.12701067488607
3299.0936877709391,-2.0397307999944827,-177.19460559005594
3376.1994411113401,-2.4278999693243533,-177.26052145613755
3455.1072945922183,-2.8148980168208122,-177.32480592378664
3535.8593665351796,-3.2006919325147636,-177.38750489985341
3618.4987596427463,-3.5852458145792236,-177.44866263406712
3703.0695840051412,-3.9685207653896253,-177.50832180017036
3789.6169806447197,-4.3504747774804784,-177.566523571907
3878.1871456107237,-4.7310626087598271,-177.62330769422982
3968.8273546371661,-5.1102356462557896,-177.67871255005969
4061.5859883769795,-5.4879417575753475,-177.73277522290357
4156.5125582259925,-5.8641251291458669,-177.78553155561249
4253.6577327503874,-6.2387260901814638,-177.83701620552768
4353.0733647318921,-6.6116809211740453,-177.8872626962484
4454.8125188449885,-6.9829216455344021,-177.93630346622982
4558.9294999810636,-7.352375802810565,-177.98416991438876
4665.4798822344728,-7.7199662016703661,-178.03089244288446
4774.5205385661311,-8.0856106505491478,-178.0765004972169
4886.1096711603259,-8.4492216635180526,-178.12102260375298
5000.3068424910953,-8.8107061385039191,-178.16448640477483
5117.1730071146048,-9.1699650044684837,-178.20691869111644
5236.7705442046554,-9.5268928334994349,-178.24834543241332
5359.1632908485144,-9.8813774129352119,-178.28879180495917
5484.4165761210206,-10.233299271583917,-178.32828221711381
5612.5972559549718,-10.582531152703478,-178.36684033214101
5743.7737488265866,-10.928937424587877,-178.40448908827352
5878.0160722749115,-11.272373417138631,-178.4412507156988
6015.3958802748384,-11.612684669453381,-178.47714674999105
6155.9865014835077,-11.949706068807913,-178.51219804133501
6299.8629783806937,-12.283260854815607,-178.54642475853498
6447.1021073238699,-12.613159453058124,-178.57984638640005
6597.78247953954,-12.939198088482993,-178.61248171440079
6751.9845230725014,-13.261157107775723,-178.64434881349572
6909.7905457156448,-13.578798907393065,-178.67546499642387
7071.2847789429961,-13.89186531241462,-178.70584675425687
7236.553422869657,-14.200074167410078,-178.73550965785572
7405.6846922624345,-14.503114759363855,-178.76446820585019
7578.76886362593,-14.800641446922993,-178.7927355885995
7755.8983233890012,-15.092264425186917,-178.82032331534586
7937.1676172175512,-15.377535712407067,-178.8472406097784
8122.6735004797201,-15.6559267638519,-178.87349339525198
8312.5149898906311,-15.926790554237742,-178.89908251318809
8506.7934163641621,-16.189292843174879,-178.92400041310282
8705.6124790998656,-16.442277070923272,-178.94822454455075
8909.078300934143,-16.683970749186095,-178.97170287344088
9117.2994849849219,-16.911258008064063,-178.99431788567125
9330.3871726203706,-17.117514033896828,-179.01577956641381
9548.4551027822927,-17.284022354269521,-179.03520316933606
9771.6196726961825,-17.320984194870498,-179.04827030717405
