"Frequency / Hz","Resistor voltage","Resistor voltage"
270.04623524206824,52.228191209123224,-8.7047175442834721
278.4941350080644,52.223846139187572,-8.9747241540862106
287.20631177978282,52.219229202309435,-9.252957219759244
296.19103297725536,52.214323669264289,-9.5396532470257327
305.45682465154317,52.209111817369177,-9.8350542014565612
315.01247957553278,52.203574876270437,-10.139407501522438
324.86706558783749,52.197692971312364,-10.452966000481943
335.02993419772298,52.191445064319133,-10.775987948107316
345.51072945922181,52.184808892068602,-11.108736937563398
356.31939712285839,52.177760902161801,-11.451481829417284
367.46619407366882,52.17027618697314,-11.80449665400004
378.96169806447159,52.162328414758797,-12.168060489918789
390.81681775362642,52.153889758654387,-12.542457314700865
403.04280305680504,52.144930823595068,-12.927975828530156
415.65125582259878,52.135420570768673,-13.324909245216801
