"Frequency / Hz","Resistor voltage","Resistor voltage"
118.46187309026836,34.314981894294434,-6.942537797270715
121.23054013376529,34.348741174933771,-7.1334196067407456
124.06391590588318,34.384208864273411,-7.3310545273393801
126.96351276599728,34.421477071294596,-7.535796929142303
129.93087842004158,34.460643424435965,-7.7480280595558053
132.96759674662127,34.5018114542587,-7.9681586667163904
136.07528864243332,34.545091006996728,-8.1966319307504971
139.25561288744635,34.590598691746187,-8.4339267451492255
142.51026703029993,34.638458364273816,-8.6805613971872901
145.84098829439864,34.688801650670193,-8.9370977041357538
149.24955450518291,34.741768514311062,-9.2041456713103997
152.73778503907141,34.797507869829694,-9.4823687489447845
156.30754179458174,34.856178248020527,-9.772489777908314
159.96073018614879,34.917948515781369,-10.075297729778383
163.69930016117019,34.982998655328466,-10.391655365269616
